track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,segment_type,segment_order,start_time,end_time,label
4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,tempo,2,203.648,241.13066666666663,
4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,tempo,3,241.13066666666663,269.123,
4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,chroma,0,0.0,14.965333333333334,
4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,chroma,1,14.965333333333334,42.016,
4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,chroma,2,42.016,242.09066666666664,
4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,chroma,3,242.09066666666664,269.123,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,tempo,0,0.0,30.378666666666668,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,tempo,1,30.378666666666668,124.352,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,tempo,2,124.352,178.13333333333333,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,tempo,3,178.13333333333333,183.733,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,chroma,0,0.0,97.312,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,chroma,1,97.312,100.96,
